,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Year
10598,10597,Learn Math,Nintendo DS,DreamCatcher Interactive,DreamCatcher Interactive,,,0.13,2009
10599,10598,Haunted House,Nintendo Wii,Atari,ImaginEngine,,,0.13,2010
10602,10601,Retro Atari Classics,Nintendo DS,Atari,Taniko,5.0,,0.13,2005
10604,10603,Paperboy / Rampage,Game Boy Advance,DSI Games,DSI Games,4.0,,0.13,2005
10606,10605,Fushigi no Dungeon: Fuurai no Shiren 4 - Kami no Hitomi to Akuma no Heso,Nintendo DS,Spike,ChunSoft,,,0.13,2010
10609,10608,Destroy All Humans! Big Willy Unleashed,Nintendo Wii,THQ,Locomotive Games,5.3,,0.13,2008
10613,10612,Kororinpa: Marble Mania,Nintendo Wii,Konami,Hudson Soft,6.2,,0.13,2007
10615,10614,Puzzle Kingdoms,Nintendo DS,Zoo Digital Publishing,Infinite Interactive,6.3,,0.13,2009
10616,10615,Syberia,Nintendo DS,The Adventure Company,TetraEdge Games,4.4,,0.13,2008
10620,10619,Teenage Mutant Ninja Turtles: Danger of the Ooze,Nintendo 3DS,Activision,WayForward Technologies,,,0.13,2014
10625,10624,The Oregon Trail,Nintendo 3DS,Crave Entertainment,Gameloft,,,0.13,2011
10626,10625,Transformers: Prime,Nintendo Wii U,Activision,Now Production,,,0.13,2012
10641,10640,DreamWorks Super Star Kartz,Nintendo Wii,Activision,Activision,,,0.13,2011
10643,10642,Suite PreCure: Melody Collection,Nintendo DS,Namco Bandai,Namco Bandai Games,,,0.13,2011
10646,10645,I Spy: Universe,Nintendo DS,Scholastic Inc.,Big Blue Bubble Inc.,,,0.13,2010
10652,10651,Brain Assist,Nintendo DS,Sega,Sega,,,0.13,2008
10654,10653,Freddi Fish: ABC under the sea,Nintendo DS,Atari,Humongous Entertainment,,,0.13,2010
10657,10656,Anno 1701: Dawn of Discovery,Nintendo DS,Ubisoft,Sunflower Studios,8.0,,0.13,2008
10658,10657,Monster Rancher DS,Nintendo DS,Tecmo,Cing,5.5,,0.13,2010
10660,10659,Bakugan: Battle Trainer,Nintendo DS,Activision,Magic Pockets,,,0.13,2010
10666,10665,Peter Jackson's King Kong: The Official Game of the Movie,Nintendo DS,Ubisoft,Ubisoft Casablanca,,,0.13,2005
10668,10667,Ben 10 Galactic Racing,Nintendo DS,D3 Publisher,Monkey Bar Games,,,0.13,2011
10671,10670,Zoobles! Spring to Life!,Nintendo DS,Activision,Activision,,,0.13,2011
10674,10673,Phantom Brave: We Meet Again,Nintendo Wii,NIS America,Nippon Ichi Software,7.6,,0.13,2009
10677,10676,NHL 2003,Nintendo GameCube,EA Sports,EA Canada,8.7,,0.13,2002
10679,10678,Over the Hedge: Hammy Goes Nuts!,Nintendo DS,Activision,Amaze Entertainment,4.8,,0.13,2006
10681,10680,NCIS,Nintendo Wii,Ubisoft,Ubisoft,,,0.13,2011
10682,10681,Nickelodeon Kart Racers,Nintendo Switch,GameMill Entertainment,Solutions 2 Go,2.0,5.1,0.13,2018
10684,10683,Game Party: Champions,Nintendo Wii U,Warner Bros. Interactive Entertainment,Unknown,,,0.13,2012
10685,10684,Pro Baseball Famista Climax,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.13,2017
10691,10690,WWE Survivor Series,Game Boy Advance,THQ,Natsume,6.0,,0.13,2004
10695,10694,Super Robot Wars BX,Nintendo 3DS,Namco Bandai Games,Bandai Namco Games,,,0.13,2015
10702,10701,Ninjatown,Nintendo DS,SouthPeak Interactive,Venan Entertainment / Cashmere Productions,8.7,,0.13,2008
10704,10703,Wild Earth: African Safari,Nintendo Wii,Majesco,Super X Studios,5.0,,0.13,2008
10705,10704,Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.13,2014
10707,10706,Peppa Pig: Fun and Games,Nintendo Wii,Ubisoft,Ubisoft,,,0.13,2010
10710,10709,Frogger Beyond,Nintendo GameCube,Konami,Konami,5.8,,0.13,2002
10714,10713,R.B.I. Baseball 18,Nintendo Switch,MLB Advanced Media,MLB.com,,,0.13,2018
10715,10714,Aikatsu! 365 Idol Days,Nintendo 3DS,Bandai Namco Games,Bandai Namco Games,,,0.13,2014
10716,10715,The Amazing Race,Nintendo Wii,Ubisoft,Ludia Inc.,,,0.13,2010
10718,10717,MLB Power Pros 2008,Nintendo Wii,2K Sports,PawaPuro Production,,,0.13,2008
10720,10719,Zenses: Ocean,Nintendo DS,Game Factory,Shin'en,,,0.13,2008
10722,10721,Chuck E. Cheese's Game Room,Nintendo DS,UFO Interactive,Starfish,,,0.13,2010
10724,10723,Littlest Pet Shop: Spring,Nintendo DS,Electronic Arts,EA Salt Lake,,,0.13,2009
10727,10726,Green Lantern: Rise of the Manhunters,Nintendo 3DS,Warner Bros. Interactive,Griptonite Games,4.5,,0.13,2011
10733,10732,Wantame Music Channel: Doko Demo Style,Nintendo DS,Capcom,Capcom,,,0.13,2007
10734,10733,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Game Boy Advance,Ubisoft,Phoenix Games Studio,,,0.13,2005
10737,10736,Soccer Tsuku DS: World Challenge 2010,Nintendo DS,Sega,Sega,,,0.13,2010
10739,10738,Contra III: The Alien Wars,Super Nintendo Entertainment System,Konami,Konami,,,0.13,1992
10743,10742,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,Nintendo 3DS,Square Enix,Square Enix,,,0.13,2011
10748,10747,Disney's Kim Possible: Kimmunicator,Nintendo DS,Buena Vista,Artificial Mind and Movement,,,0.13,2005
10750,10749,Fire ProWrestling,Game Boy Advance,BAM! Entertainment,Spike,8.0,,0.13,2001
10758,10757,Illusion of Gaia,Super Nintendo Entertainment System,Nintendo,Quintet,,,0.13,1994
10760,10759,Sally's Salon,Nintendo DS,Capcom,Capcom,6.2,,0.13,2008
10763,10762,Dreamworks 2-in-1 Party Pack,Nintendo DS,Activision,Activision,,,0.13,2010
10766,10765,Shrek Smash n' Crash Racing,Nintendo GameCube,Activision,Torus Games,5.9,,0.13,2006
10769,10768,Science Papa,Nintendo Wii,Activision,Activision,,,0.13,2009
10772,10771,Space Camp,Nintendo Wii,Activision,7 Studios,,,0.13,2009
10774,10773,Harvest Moon DS (jp sales),Nintendo DS,Natsume,TOSE,,,0.13,2006
10778,10777,007: Quantum of Solace,Nintendo DS,Activision,Vicarious Visions,6.3,,0.13,2008
10782,10781,Castlevania: Legacy of Darkness,Nintendo 64,Konami,KCEK,6.8,,0.13,1999
10783,10782,NBA Jam 2000,Nintendo 64,Acclaim Entertainment,Acclaim Entertainment,7.1,,0.13,1999
10784,10783,Sin and Punishment,Nintendo 64,Nintendo,"Treasure Co., Ltd.",,,0.13,2000
10785,10784,Star Ocean: Blue Sphere,Game Boy,Enix,tri-Ace,,,0.13,2001
10792,10791,Lovely Lisa and Friends,Nintendo DS,Tomy Corporation,Tomy,,,0.13,2010
10794,10793,Mega Man IV,Game Boy,Capcom,Capcom,,,0.13,1993
10796,10795,All Star Cheer Squad 2,Nintendo Wii,THQ,Gorilla Games,7.0,,0.13,2009
10797,10796,Yu-Gi-Oh! Nightmare Troubadour (JP sales),Nintendo DS,Konami,Konami,,,0.13,2005
10804,10803,FIFA World Cup Germany 2006,Nintendo GameCube,EA Sports,EA Canada,7.7,,0.13,2006
10805,10804,Barbie and The Three Musketeers,Nintendo DS,Activision,Activision,,,0.13,2009
10806,10805,Hitman 2: Silent Assassin,Nintendo GameCube,Eidos Interactive,IO Interactive,8.3,,0.13,2003
10809,10808,Puyo Puyo!! 20th Anniversary,Nintendo 3DS,Sega,Sonic Team,,,0.13,2011
10811,10810,Digimon Racing,Game Boy Advance,Bandai,Griptonite Games,6.0,,0.13,2004
10815,10814,Family Fortunes,Nintendo Wii,Mindscape,Mindscape,,,0.13,2009
10820,10819,Iridion II,Game Boy Advance,Majesco,Shin'en GmbH,7.9,,0.13,2003
10822,10821,Watch Dogs,Nintendo Wii U,Ubisoft,Ubisoft Montreal,6.2,6.5,0.13,2014
10824,10823,My Baby: First Steps,Nintendo Wii,SouthPeak Interactive,Nobilis,,,0.13,2009
10830,10829,Summon Night: Twin Age,Nintendo DS,Atlus,Flight-Plan,7.3,,0.13,2008
10835,10834,Puppies 3D,Nintendo 3DS,Ubisoft,Ubisoft,,,0.13,2011
10837,10836,Margot's Word Brain,Nintendo Wii,Zoo Digital Publishing,Slam Games,5.0,,0.13,2008
10838,10837,Army Men: Soldiers of Misfortune,Nintendo Wii,Zoo Games,"Big Blue Bubble, Inc.",2.5,,0.13,2008
10839,10838,Spider-Man: Battle for New York,Nintendo DS,Activision,Torus Games,,,0.13,2006
10846,10845,Walt Disney Pictures Presents: The Wild,Game Boy Advance,Buena Vista,Climax Group,,,0.13,2006
10848,10847,DreamWorks Super Star Kartz,Nintendo DS,Activision,Activision,,,0.13,2011
10849,10848,Puzzle de Harvest Moon,Nintendo DS,Natsume,Platinum Egg,,,0.13,2007
10851,10850,Metal Max 3,Nintendo DS,Enterbrain,Crea-Tech,,,0.13,2010
10854,10853,WipeOut 3 The Game,Nintendo Wii U,Activision,Behaviour Interactive,,,0.13,2012
10861,10860,Goosebumps: The Game,Nintendo Switch,GameMill Entertainment,WayForward,,,0.13,2018
10863,10862,Tom Clancy's Splinter Cell: Double Agent,Nintendo Wii,Ubisoft,Ubisoft Montreal,,,0.13,2006
10868,10867,The Price Is Right 2010 Edition,Nintendo DS,Ubisoft,Ludia Inc.,,,0.13,2009
10873,10872,Mystic Ark,Super Nintendo Entertainment System,Enix,Produce!,,,0.13,1995
10876,10875,Ty the Tasmanian Tiger 2: Bush Rescue,Game Boy Advance,Electronic Arts,Krome Studios,,,0.13,2004
10877,10876,Paw Patrol on a Roll,Nintendo Switch,Outright Games,Outright Games,,,0.13,2018
10879,10878,007 Legends,Nintendo Wii U,Activision,Eurocom,4.2,,0.13,2012
10882,10881,Backyard Baseball,Nintendo GameCube,Infogrames,Humongous Entertainment,,,0.13,2003
10884,10883,Top Shot Arcade,Nintendo Wii,Activision,Activision,,,0.13,2011
10889,10888,Legends of Wrestling,Nintendo GameCube,Acclaim Entertainment,Acclaim?�Studios?�Salt?�Lake?�City,5.4,,0.13,2002
10894,10893,Dokapon Kingdom,Nintendo Wii,Atlus,Sting,7.2,,0.13,2008
10895,10894,Tamagotchi no Pichi Pichi Omisecchi,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.13,2010
10898,10897,Pokemon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,Game Boy Advance,Nintendo,Nintendo,,,0.13,2004
10906,10905,Smart Boy's Gameroom,Nintendo DS,UFO Interactive,Starfish Inc.,7.2,,0.13,2007
10907,10906,Sengoku Basara 3 Utage,Nintendo Wii,Capcom,Capcom,,,0.13,2011
10908,10907,Space Bust-A-Move,Nintendo DS,Square Enix,Lancarse,7.8,,0.13,2009
10912,10911,Zapper: One Wicked Cricket!,Nintendo GameCube,Infogrames,Blitz Games,6.6,,0.13,2002
10914,10913,7 Wonders of the Ancient World,Nintendo DS,Mumbo Jumbo,Hot Lava Games,6.5,,0.13,2007
10919,10918,Corpse Party: Back to School Edition,Nintendo 3DS,Xseed Games,Xseed Games,,,0.13,2016
10926,10925,Derby Stallion Advance,Game Boy Advance,Enterbrain,ParityBit,,,0.13,2002
10927,10926,Monopoly Party,Nintendo GameCube,Infogrames,Runecraft,7.3,,0.13,2002
10928,10927,Snood,Game Boy Advance,"Destination Software, Inc",Rebellion Developments,6.5,,0.13,2001
10935,10934,Little Battlers eXperience: Wars,Nintendo 3DS,Level 5,Level 5,,,0.13,2013
10939,10938,428: Fuusa Sareta Shibuya de,Nintendo Wii,Sega,ChunSoft,,,0.13,2008
10940,10939,Classic NES Series: Dr. Mario,Game Boy Advance,Nintendo,Nintendo EAD,6.1,,0.13,2004
10941,10940,Kelly Slater's Pro Surfer,Game Boy Advance,Activision,HotGen Studios,8.0,,0.13,2002
10947,10946,Tom Clancy's Splinter Cell: Blacklist,Nintendo Wii U,Ubisoft,Ubisoft Shanghai,9.2,,0.13,2013
10948,10947,Shin Megami Tensei: Devil Survivor 2 Record Breaker,Nintendo 3DS,Atlus,Atlus,8.4,3.9,0.13,2015
10950,10949,X-Men: Next Dimension,Nintendo GameCube,Activision,EXAKT Entertainment,7.0,,0.13,2002
10951,10950,Thor: God of Thunder,Nintendo DS,Sega,WayForward Technologies,6.4,,0.13,2011
10958,10957,Deepak Chopra's Leela,Nintendo Wii,THQ,Curious Pictures,,,0.13,2011
10963,10962,Etrian Odyssey 2 Untold: Knight of Fafnir,Nintendo 3DS,Atlus,Atlus,8.0,6.0,0.13,2015
10965,10964,Left Brain Right Brain 2,Nintendo DS,Majesco,Kokolo Corporation,,,0.13,2008
10966,10965,Indianapolis 500 Legends,Nintendo Wii,Destineer,Torus Games,5.8,,0.13,2007
10969,10968,Shimano Xtreme Fishing,Nintendo Wii,Mastiff,eV Interactive,,,0.13,2009
10970,10969,Little Dragons Caf??,Nintendo Switch,Aksys Games,Aksys Games,7.0,,0.13,2018
10971,10970,Brothers in Arms: Double Time,Nintendo Wii,Ubisoft,Gearbox Software,4.6,,0.13,2008
10976,10975,Freedom Fighters,Nintendo GameCube,Electronic Arts,IO Interactive,8.8,,0.13,2003
10978,10977,Mega Man X Collection,Nintendo GameCube,Capcom,Capcom,7.5,,0.13,2006
10985,10984,Teenage Mutant Ninja Turtles: Arcade Attack,Nintendo DS,Ubisoft,Ubisoft,4.3,,0.13,2009
10986,10985,Farming Simulator 17,Nintendo Switch,Focus Home Interactive,Giants Software,,,0.13,2017
10988,10987,Power Pro Kun Pocket 13,Nintendo DS,Konami,PawaPuro Production,,,0.13,2010
10993,10992,Avatar: The Last Airbender - Into the Inferno,Nintendo DS,THQ,Halfbrick Studios,,,0.13,2008
10999,10998,PriPara Mezase! Idol Grand Prix No.1!,Nintendo 3DS,Takara Tomy,Takara Tomy,,,0.13,2015
11000,10999,Need for Speed: ProStreet,Nintendo DS,Electronic Arts,EA Black Box,,,0.13,2007
11005,11004,Monster Truck Madness,Game Boy Advance,THQ,Tantalus Interactive,7.5,,0.12,2003
11014,11013,Disney's Atlantis: The Lost Empire,Game Boy Advance,THQ,3d6 Games,6.0,,0.12,2001
11019,11018,Zero Escape: Zero Time Dilemma,Nintendo 3DS,Aksys Games,Chime,7.7,8.2,0.12,2016
11024,11023,Farming Simulator 18,Nintendo 3DS,Focus Home Interactive,Giants Software,,,0.12,2017
11025,11024,Charm Girls Club: My Fashion Mall,Nintendo DS,Electronic Arts,Electronic Arts Casual Studios,,,0.12,2009
11026,11025,Mega Man X: Command Mission,Nintendo GameCube,Capcom,Capcom,7.2,,0.12,2004
11027,11026,Puzzle Quest 2,Nintendo DS,D3 Publisher,Infinite Interactive,8.5,,0.12,2010
11028,11027,Impossible Mission,Nintendo DS,Codemasters,System 3 Software,5.5,,0.12,2007
11040,11039,"Kilari: Na-san, Mon Meilleur Ami",Nintendo DS,Konami,Konami,,,0.12,2010
11042,11041,Ochaken no Heya DS,Nintendo DS,MTO,MTO,,,0.12,2006
11043,11042,Terraria,Nintendo 3DS,505 Games,Re-Logic,,,0.12,2015
11045,11044,Classic NES Series: Xevious,Game Boy Advance,Nintendo,Nintendo,6.4,,0.12,2004
11048,11047,Galidor: Defenders of the Outer Dimension,Game Boy Advance,Electronic Arts,Tiertex Design Studios,5.9,,0.12,2002
11055,11054,Rango: The Video Game,Nintendo Wii,Paramount Digital Entertainment,Behaviour Studios,,,0.12,2011
11056,11055,One Piece: Super Grand Battle! X,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.12,2014
11058,11057,Zenses: Rainforest,Nintendo DS,Game Factory,Shin'en,,,0.12,2008
11059,11058,Obscure: The Aftermath,Nintendo Wii,Ignition Entertainment,Hydravision Entertainment,7.0,,0.12,2008
11061,11060,NASCAR 2005: Chase for the Cup,Nintendo GameCube,EA Sports,EA Tiburon,9.0,,0.12,2004
11072,11071,Conception II: Children of the Seven Stars,Nintendo 3DS,Atlus,Spike Chunsoft,6.2,7.6,0.12,2014
11073,11072,Reader Rabbit Kindergarten,Nintendo Wii,Graffiti,Graffiti Entertainment,,,0.12,2010
11075,11074,NHL 2002,Game Boy Advance,EA Sports,BudCat Creations,7.9,,0.12,2002
11077,11076,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,Nintendo DS,Namco Bandai,Monolith Soft,,,0.12,2010
11082,11081,Shantae: Half-Genie Hero,Nintendo Switch,Xseed Games,WayForward Technologies,8.2,7.6,0.12,2018
11088,11087,Backyard Baseball '09,Nintendo DS,Atari,Humongous Entertainment,6.0,,0.12,2008
11091,11090,Star Trek: Conquest,Nintendo Wii,Bethesda Softworks,Bethesda Softworks,6.8,,0.12,2007
11092,11091,Ben 10 Galactic Racing,Nintendo Wii,D3 Publisher,Monkey Bar Games,,,0.12,2011
11093,11092,Tom Clancy's Ghost Recon,Nintendo Wii,Ubisoft,Ubisoft Paris,,,0.12,2010
11097,11096,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,Nintendo DS,Tecmo,Tecmo,,,0.12,2008
11098,11097,All Kamen Rider: Rider Generation,Nintendo DS,Namco Bandai,Namco Bandai Games,,,0.12,2011
11101,11100,Taiko Drum Master: Tokumori!,Nintendo Wii U,Namco Bandai Games,Namco Bandai Games,,,0.12,2014
11105,11104,Major League Baseball 2K8 Fantasy All-Stars,Nintendo DS,Take-Two Interactive,Deep Fried Entertainment,5.5,,0.12,2008
11111,11110,The Ant Bully,Nintendo GameCube,Midway Games,Artificial Mind and Movement,5.5,,0.12,2006
11112,11111,M&M's Kart Racing,Nintendo DS,DSI Games,FrontLine Studios,,,0.12,2008
11119,11118,Eyeshield 21: Max Devil Power,Nintendo DS,Nintendo,Eighting,,,0.12,2006
11122,11121,Madden NFL 06,Nintendo DS,EA Sports,Exient Entertainment,6.0,,0.12,2005
11125,11124,Break 'Em All,Nintendo DS,D3 Publisher,Warashi,,,0.12,2006
11132,11131,The Voice,Nintendo Wii U,Activision,Zoe Mode,,,0.12,2014
11134,11133,Daikaijyuu Monogatari II,Super Nintendo Entertainment System,Hudson Soft,Birthday,,,0.12,1996
11136,11135,Ninja Reflex,Nintendo Wii,Electronic Arts,Sanzaru Games,6.0,,0.12,2008
11139,11138,SpongeBob's Surf & Skate Roadtrip,Nintendo DS,THQ,THQ,,,0.12,2011
11141,11140,Kaijuu Busters,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.12,2009
11155,11154,Horse Life,Nintendo DS,D3 Publisher,Neko Entertainment,7.6,,0.12,2007
11156,11155,Legend of the Guardians: The Owls of Ga'Hoole,Nintendo DS,Warner Bros. Interactive,Tantalus Interactive,,,0.12,2010
11157,11156,Marvel Avengers: Battle for Earth,Nintendo Wii U,Ubisoft,Ubisoft Quebec,5.0,5.0,0.12,2012
11161,11160,Conduit 2,Nintendo Wii,Sega,High Voltage Software,6.3,,0.12,2011
11164,11163,Medarot DS: Kabuto / Kuwagata Ver.,Nintendo DS,Rocket Company,Rocket Company,,,0.12,2010
11166,11165,Batman: A Telltale Game Series,Nintendo Switch,Telltale Games,Telltale Games,,,0.12,2017
11171,11170,"Snipperclips Plus: Cut It Out, Together!",Nintendo Switch,Nintendo,SFB Games,8.2,8.5,0.12,2017
11181,11180,Lovely Lisa,Nintendo DS,Tomy Corporation,Takara Tomy,,,0.12,2008
11182,11181,SSX 3,Game Boy Advance,EA Sports BIG,Visual Impact,4.5,,0.12,2003
11184,11183,Deadliest Catch: Sea of Chaos,Nintendo Wii,Crave Entertainment,Double Tap,,,0.12,2010
11185,11184,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.12,2007
11186,11185,My Farm Around the World,Nintendo DS,THQ,BIP Games,,,0.12,2009
11189,11188,Geometry Wars: Galaxies,Nintendo Wii,Sierra Entertainment,Kuju Entertainment,8.0,,0.12,2007
11190,11189,Transformers: War for Cybertron -- Decepticons,Nintendo DS,Activision,Vicarious Visions,6.5,,0.12,2010
11191,11190,Cabela's Dangerous Hunts 2011,Nintendo DS,Activision,Sproing Interactive Media GMBH,,,0.12,2010
11193,11192,Lunar: Dragon Song,Nintendo DS,Ubisoft,Game Arts / Japan Art Media (JAM),5.9,,0.12,2005
11197,11196,Solitaire & Mahjong,Nintendo Wii,Crave Entertainment,Crave Entertainment,,,0.12,2009
11199,11198,"Sumikko Gurashi: Koko, Dokonan Desu?",Nintendo 3DS,Nippon Columbia,Nippon Columbia,,,0.12,2017
11202,11201,Backyard Baseball '10,Nintendo DS,Atari,Atari,,,0.12,2009
11203,11202,Harvest Moon 2 GBC,Game Boy,Natsume,Victor Interactive Software,,,0.12,2000
11204,11203,X2: Wolverine's Revenge,Nintendo GameCube,Activision,GenePool,6.0,,0.12,2003
11206,11205,Godzilla Unleashed: Double Smash,Nintendo DS,Atari,Santa Cruz Games,,,0.12,2007
11207,11206,DiRT 2,Nintendo DS,Codemasters,Codemasters,,,0.12,2009
11209,11208,Kamen Rider: Climax Heroes Fourze,Nintendo Wii,Bandai,Eighting,,,0.12,2011
11210,11209,Backyard Sports Football: Rookie Rush,Nintendo Wii,Atari,HB Studios,,,0.12,2010
11212,11211,Pro Yakyuu Famista Evolution,Nintendo Switch,Bandai Namco Games,Bandai Namco Games,,,0.12,2018
11216,11215,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,Nintendo DS,Atari,Sensory Sweep,,,0.12,2005
11220,11219,Picross 3D Round 2,Nintendo 3DS,Nintendo,HAL Laboratory,8.6,,0.12,2016
11221,11220,Pokemon Crystal Version,Nintendo 3DS,Nintendo,Game Freak,,,0.12,2018
11222,11221,The Great Ace Attorney 2 - The Resolve of Ryuunosuke Naruhodou,Nintendo 3DS,Capcom,Capcom,,,0.12,2017
11224,11223,PBR: Out of the Chute,Nintendo Wii,Crave Entertainment,D2C Games,3.4,,0.12,2008
11225,11224,Street Hoops,Nintendo GameCube,Activision,Black Ops Entertainment,6.5,,0.12,2002
11226,11225,DreamWorks Super Star Kartz,Nintendo 3DS,Activision,Activision,,,0.12,2011
11227,11226,Atelier Annie: Alchemists of Sera Island,Nintendo DS,NIS America,Gust,,,0.12,2009
11229,11228,LEGO Batman 2: DC Super Heroes,Nintendo Wii U,Warner Bros. Interactive Entertainment,Traveller's Tales,7.7,7.3,0.12,2013
11231,11230,Fatal Frame: Maiden of Black Water,Nintendo Wii U,Nintendo,Koei Tecmo Games,6.7,5.8,0.12,2015
11232,11231,Greg Hastings Paintball 2,Nintendo Wii,Majesco,Super X Studios,,,0.12,2010
11234,11233,Densha De Go! 64,Nintendo 64,Taito,Al,5.1,,0.12,1999
11236,11235,Earthworm Jim 3D,Nintendo 64,Rockstar Games,VIS Entertainment,7.3,,0.12,1999
11237,11236,NFL QB Club 2001,Nintendo 64,Acclaim Entertainment,High Voltage Software,5.8,,0.12,2000
11238,11237,Rocket: Robot on Wheels,Nintendo 64,Ubisoft,Sucker Punch,8.3,,0.12,1999
11241,11240,WWE SmackDown vs Raw 2008,Nintendo DS,THQ,Amaze Entertainment,,,0.12,2007
11244,11243,Deca Sports Extreme,Nintendo 3DS,Konami,Hudson Soft,,,0.12,2011
11248,11247,The Snack World: Trejarers Gold,Nintendo Switch,Level 5,Level 5,,,0.12,2020
11252,11251,Spider-Man: Edge of Time,Nintendo 3DS,Activision,Beenox,5.5,6.2,0.12,2011
11257,11256,Petz Puppyz & Kittenz,Nintendo DS,Ubisoft,Ubisoft,,,0.12,2011
11259,11258,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,Game Boy Advance,THQ,Saffire Corporation,,,0.12,2005
11263,11262,Academy of Champions: Soccer,Nintendo Wii,Ubisoft,Ubisoft Vancouver,7.1,,0.12,2009
11264,11263,The Sky Crawlers: Innocent Aces,Nintendo Wii,Xseed Games,Project ACES,7.3,,0.12,2010
11265,11264,Dodge Racing: Charger vs Challenger,Nintendo Wii,Zoo Games,EM Studios,,,0.12,2009
11266,11265,Jaws: Ultimate Predator,Nintendo 3DS,Majesco,n-Space,4.0,,0.12,2011
11271,11270,The Daring Game for Girls,Nintendo DS,Majesco,WXP,,,0.12,2010
11276,11275,Mountain Sports,Nintendo Wii,Activision,Sproing Interactive Media GMBH,,,0.12,2009
11278,11277,Slayers,Super Nintendo Entertainment System,Banpresto,Bec,,,0.12,1994
11279,11278,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,Nintendo DS,Namco Bandai,Monolith Soft,,,0.12,2010
11282,11281,Puzzle Kingdoms,Nintendo Wii,Zoo Digital Publishing,Infinite Interactive,7.0,,0.12,2009
11285,11284,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,Game Boy Advance,Sierra Entertainment,Vicarious Visions,,,0.12,2005
11286,11285,Kidz Sports: Crazy Golf,Nintendo Wii,Destineer,Data Design Interactive,,,0.12,2008
11287,11286,Famicom Mini: TwinBee,Game Boy Advance,Konami,Konami,,,0.12,2004
